date,year,month,week,quarter,day_of_year,commodity,category,market,price_type,province,season,monsoon,is_festive,inflation_index,seasonal_factor,price_lkr
2023-02-27,2023,2,9,1,58,Capsicum,Vegetable,Manning Market,Wholesale,Western,Off-Season,0,0,1.6,0.842,312.07
2023-02-27,2023,2,9,1,58,Capsicum,Vegetable,Dambulla,Wholesale,Central,Off-Season,0,0,1.6,0.842,258.6
2023-02-27,2023,2,9,1,58,Capsicum,Vegetable,Narahenpita,Retail,Western,Off-Season,0,0,1.6,0.842,443.39
2023-02-27,2023,2,9,1,58,Capsicum,Vegetable,Nuwara Eliya,Wholesale,Central,Off-Season,0,0,1.6,0.842,296.34
2023-02-27,2023,2,9,1,58,Capsicum,Vegetable,Colombo Local,Retail,Western,Off-Season,0,0,1.6,0.842,415.62
2023-02-27,2023,2,9,1,58,Bitter Gourd,Vegetable,Manning Market,Wholesale,Western,Off-Season,0,0,1.6,1.117,157.17
2023-02-27,2023,2,9,1,58,Bitter Gourd,Vegetable,Dambulla,Wholesale,Central,Off-Season,0,0,1.6,1.117,140.37
2023-02-27,2023,2,9,1,58,Bitter Gourd,Vegetable,Narahenpita,Retail,Western,Off-Season,0,0,1.6,1.117,229.56
2023-02-27,2023,2,9,1,58,Bitter Gourd,Vegetable,Nuwara Eliya,Wholesale,Central,Off-Season,0,0,1.6,1.117,152.56
2023-02-27,2023,2,9,1,58,Bitter Gourd,Vegetable,Colombo Local,Retail,Western,Off-Season,0,0,1.6,1.117,236.74
2023-02-27,2023,2,9,1,58,Mango,Fruit,Manning Market,Wholesale,Western,Off-Season,0,0,1.6,0.933,203.27
2023-02-27,2023,2,9,1,58,Mango,Fruit,Dambulla,Wholesale,Central,Off-Season,0,0,1.6,0.933,190.89
2023-02-27,2023,2,9,1,58,Mango,Fruit,Narahenpita,Retail,Western,Off-Season,0,0,1.6,0.933,318.9
2023-02-27,2023,2,9,1,58,Mango,Fruit,Nuwara Eliya,Wholesale,Central,Off-Season,0,0,1.6,0.933,204.87
2023-02-27,2023,2,9,1,58,Mango,Fruit,Colombo Local,Retail,Western,Off-Season,0,0,1.6,0.933,281.95
2023-02-27,2023,2,9,1,58,Papaya,Fruit,Manning Market,Wholesale,Western,Off-Season,0,0,1.6,0.842,94.59
2023-02-27,2023,2,9,1,58,Papaya,Fruit,Dambulla,Wholesale,Central,Off-Season,0,0,1.6,0.842,97.76
2023-02-27,2023,2,9,1,58,Papaya,Fruit,Narahenpita,Retail,Western,Off-Season,0,0,1.6,0.842,137.7
2023-02-27,2023,2,9,1,58,Papaya,Fruit,Nuwara Eliya,Wholesale,Central,Off-Season,0,0,1.6,0.842,96.18
2023-02-27,2023,2,9,1,58,Papaya,Fruit,Colombo Local,Retail,Western,Off-Season,0,0,1.6,0.842,144.39
2023-02-27,2023,2,9,1,58,Banana,Fruit,Manning Market,Wholesale,Western,Off-Season,0,0,1.6,1.025,119.2
2023-02-27,2023,2,9,1,58,Banana,Fruit,Dambulla,Wholesale,Central,Off-Season,0,0,1.6,1.025,94.95
2023-02-27,2023,2,9,1,58,Banana,Fruit,Narahenpita,Retail,Western,Off-Season,0,0,1.6,1.025,147.61
2023-02-27,2023,2,9,1,58,Banana,Fruit,Nuwara Eliya,Wholesale,Central,Off-Season,0,0,1.6,1.025,95.87
2023-02-27,2023,2,9,1,58,Banana,Fruit,Colombo Local,Retail,Western,Off-Season,0,0,1.6,1.025,168.78
2023-02-27,2023,2,9,1,58,Pineapple,Fruit,Manning Market,Wholesale,Western,Off-Season,0,0,1.6,0.933,176.1
2023-02-27,2023,2,9,1,58,Pineapple,Fruit,Dambulla,Wholesale,Central,Off-Season,0,0,1.6,0.933,160.83
2023-02-27,2023,2,9,1,58,Pineapple,Fruit,Narahenpita,Retail,Western,Off-Season,0,0,1.6,0.933,216.25
2023-02-27,2023,2,9,1,58,Pineapple,Fruit,Nuwara Eliya,Wholesale,Central,Off-Season,0,0,1.6,0.933,185.55
2023-02-27,2023,2,9,1,58,Pineapple,Fruit,Colombo Local,Retail,Western,Off-Season,0,0,1.6,0.933,268.76
2023-02-27,2023,2,9,1,58,Watermelon,Fruit,Manning Market,Wholesale,Western,Off-Season,0,0,1.6,0.842,67.43
2023-02-27,2023,2,9,1,58,Watermelon,Fruit,Dambulla,Wholesale,Central,Off-Season,0,0,1.6,0.842,63.07
2023-02-27,2023,2,9,1,58,Watermelon,Fruit,Narahenpita,Retail,Western,Off-Season,0,0,1.6,0.842,108.38
2023-02-27,2023,2,9,1,58,Watermelon,Fruit,Nuwara Eliya,Wholesale,Central,Off-Season,0,0,1.6,0.842,63.48
2023-02-27,2023,2,9,1,58,Watermelon,Fruit,Colombo Local,Retail,Western,Off-Season,0,0,1.6,0.842,112.2
2023-02-27,2023,2,9,1,58,Avocado,Fruit,Manning Market,Wholesale,Western,Off-Season,0,0,1.6,1.208,397.12
2023-02-27,2023,2,9,1,58,Avocado,Fruit,Dambulla,Wholesale,Central,Off-Season,0,0,1.6,1.208,324.14
2023-02-27,2023,2,9,1,58,Avocado,Fruit,Narahenpita,Retail,Western,Off-Season,0,0,1.6,1.208,515.87
2023-02-27,2023,2,9,1,58,Avocado,Fruit,Nuwara Eliya,Wholesale,Central,Off-Season,0,0,1.6,1.208,331.01
2023-02-27,2023,2,9,1,58,Avocado,Fruit,Colombo Local,Retail,Western,Off-Season,0,0,1.6,1.208,486.35
2023-02-27,2023,2,9,1,58,Passion Fruit,Fruit,Manning Market,Wholesale,Western,Off-Season,0,0,1.6,1.117,534.64
2023-02-27,2023,2,9,1,58,Passion Fruit,Fruit,Dambulla,Wholesale,Central,Off-Season,0,0,1.6,1.117,459.38
2023-02-27,2023,2,9,1,58,Passion Fruit,Fruit,Narahenpita,Retail,Western,Off-Season,0,0,1.6,1.117,737.97
2023-02-27,2023,2,9,1,58,Passion Fruit,Fruit,Nuwara Eliya,Wholesale,Central,Off-Season,0,0,1.6,1.117,372.99
2023-02-27,2023,2,9,1,58,Passion Fruit,Fruit,Colombo Local,Retail,Western,Off-Season,0,0,1.6,1.117,726.65
2023-02-27,2023,2,9,1,58,Guava,Fruit,Manning Market,Wholesale,Western,Off-Season,0,0,1.6,1.3,163.08
2023-02-27,2023,2,9,1,58,Guava,Fruit,Dambulla,Wholesale,Central,Off-Season,0,0,1.6,1.3,180.64
2023-02-27,2023,2,9,1,58,Guava,Fruit,Narahenpita,Retail,Western,Off-Season,0,0,1.6,1.3,249.34
2023-02-27,2023,2,9,1,58,Guava,Fruit,Nuwara Eliya,Wholesale,Central,Off-Season,0,0,1.6,1.3,156.82
2023-02-27,2023,2,9,1,58,Guava,Fruit,Colombo Local,Retail,Western,Off-Season,0,0,1.6,1.3,271.64
2023-03-06,2023,3,10,1,65,Tomato,Vegetable,Manning Market,Wholesale,Western,Off-Season,0,0,1.6,0.933,113.66
2023-03-06,2023,3,10,1,65,Tomato,Vegetable,Dambulla,Wholesale,Central,Off-Season,0,0,1.6,0.933,104.7
2023-03-06,2023,3,10,1,65,Tomato,Vegetable,Narahenpita,Retail,Western,Off-Season,0,0,1.6,0.933,157.47
2023-03-06,2023,3,10,1,65,Tomato,Vegetable,Nuwara Eliya,Wholesale,Central,Off-Season,0,0,1.6,0.933,125.83
2023-03-06,2023,3,10,1,65,Tomato,Vegetable,Colombo Local,Retail,Western,Off-Season,0,0,1.6,0.933,186.31
2023-03-06,2023,3,10,1,65,Carrot,Vegetable,Manning Market,Wholesale,Western,Off-Season,0,0,1.6,0.842,127.35
2023-03-06,2023,3,10,1,65,Carrot,Vegetable,Dambulla,Wholesale,Central,Off-Season,0,0,1.6,0.842,127.43
2023-03-06,2023,3,10,1,65,Carrot,Vegetable,Narahenpita,Retail,Western,Off-Season,0,0,1.6,0.842,179.41
2023-03-06,2023,3,10,1,65,Carrot,Vegetable,Nuwara Eliya,Wholesale,Central,Off-Season,0,0,1.6,0.842,103.89
2023-03-06,2023,3,10,1,65,Carrot,Vegetable,Colombo Local,Retail,Western,Off-Season,0,0,1.6,0.842,180.0
2023-03-06,2023,3,10,1,65,Cabbage,Vegetable,Manning Market,Wholesale,Western,Off-Season,0,0,1.6,0.933,105.95
2023-03-06,2023,3,10,1,65,Cabbage,Vegetable,Dambulla,Wholesale,Central,Off-Season,0,0,1.6,0.933,78.66
2023-03-06,2023,3,10,1,65,Cabbage,Vegetable,Narahenpita,Retail,Western,Off-Season,0,0,1.6,0.933,123.48
2023-03-06,2023,3,10,1,65,Cabbage,Vegetable,Nuwara Eliya,Wholesale,Central,Off-Season,0,0,1.6,0.933,79.16
2023-03-06,2023,3,10,1,65,Cabbage,Vegetable,Colombo Local,Retail,Western,Off-Season,0,0,1.6,0.933,121.66
2023-03-06,2023,3,10,1,65,Beans,Vegetable,Manning Market,Wholesale,Western,Off-Season,0,0,1.6,1.025,197.23
2023-03-06,2023,3,10,1,65,Beans,Vegetable,Dambulla,Wholesale,Central,Off-Season,0,0,1.6,1.025,163.09
2023-03-06,2023,3,10,1,65,Beans,Vegetable,Narahenpita,Retail,Western,Off-Season,0,0,1.6,1.025,232.32
2023-03-06,2023,3,10,1,65,Beans,Vegetable,Nuwara Eliya,Wholesale,Central,Off-Season,0,0,1.6,1.025,161.32
2023-03-06,2023,3,10,1,65,Beans,Vegetable,Colombo Local,Retail,Western,Off-Season,0,0,1.6,1.025,286.67
2023-03-06,2023,3,10,1,65,Brinjal,Vegetable,Manning Market,Wholesale,Western,Off-Season,0,0,1.6,0.75,103.34
2023-03-06,2023,3,10,1,65,Brinjal,Vegetable,Dambulla,Wholesale,Central,Off-Season,0,0,1.6,0.75,92.11
2023-03-06,2023,3,10,1,65,Brinjal,Vegetable,Narahenpita,Retail,Western,Off-Season,0,0,1.6,0.75,143.28
2023-03-06,2023,3,10,1,65,Brinjal,Vegetable,Nuwara Eliya,Wholesale,Central,Off-Season,0,0,1.6,0.75,101.03
2023-03-06,2023,3,10,1,65,Brinjal,Vegetable,Colombo Local,Retail,Western,Off-Season,0,0,1.6,0.75,165.25
2023-03-06,2023,3,10,1,65,Snake Gourd,Vegetable,Manning Market,Wholesale,Western,Off-Season,0,0,1.6,1.025,105.19
2023-03-06,2023,3,10,1,65,Snake Gourd,Vegetable,Dambulla,Wholesale,Central,Off-Season,0,0,1.6,1.025,102.57
2023-03-06,2023,3,10,1,65,Snake Gourd,Vegetable,Narahenpita,Retail,Western,Off-Season,0,0,1.6,1.025,155.85
2023-03-06,2023,3,10,1,65,Snake Gourd,Vegetable,Nuwara Eliya,Wholesale,Central,Off-Season,0,0,1.6,1.025,111.95
2023-03-06,2023,3,10,1,65,Snake Gourd,Vegetable,Colombo Local,Retail,Western,Off-Season,0,0,1.6,1.025,148.36
2023-03-06,2023,3,10,1,65,Pumpkin,Vegetable,Manning Market,Wholesale,Western,Off-Season,0,0,1.6,0.933,83.92
2023-03-06,2023,3,10,1,65,Pumpkin,Vegetable,Dambulla,Wholesale,Central,Off-Season,0,0,1.6,0.933,81.83
2023-03-06,2023,3,10,1,65,Pumpkin,Vegetable,Narahenpita,Retail,Western,Off-Season,0,0,1.6,0.933,106.08
2023-03-06,2023,3,10,1,65,Pumpkin,Vegetable,Nuwara Eliya,Wholesale,Central,Off-Season,0,0,1.6,0.933,77.3
2023-03-06,2023,3,10,1,65,Pumpkin,Vegetable,Colombo Local,Retail,Western,Off-Season,0,0,1.6,0.933,120.45
2023-03-06,2023,3,10,1,65,Green Chilli,Vegetable,Manning Market,Wholesale,Western,Off-Season,0,0,1.6,0.842,240.62
2023-03-06,2023,3,10,1,65,Green Chilli,Vegetable,Dambulla,Wholesale,Central,Off-Season,0,0,1.6,0.842,280.28
2023-03-06,2023,3,10,1,65,Green Chilli,Vegetable,Narahenpita,Retail,Western,Off-Season,0,0,1.6,0.842,364.12
2023-03-06,2023,3,10,1,65,Green Chilli,Vegetable,Nuwara Eliya,Wholesale,Central,Off-Season,0,0,1.6,0.842,256.95
2023-03-06,2023,3,10,1,65,Green Chilli,Vegetable,Colombo Local,Retail,Western,Off-Season,0,0,1.6,0.842,330.53
2023-03-06,2023,3,10,1,65,Lime,Vegetable,Manning Market,Wholesale,Western,Off-Season,0,0,1.6,0.842,261.87
2023-03-06,2023,3,10,1,65,Lime,Vegetable,Dambulla,Wholesale,Central,Off-Season,0,0,1.6,0.842,218.45
2023-03-06,2023,3,10,1,65,Lime,Vegetable,Narahenpita,Retail,Western,Off-Season,0,0,1.6,0.842,354.91
2023-03-06,2023,3,10,1,65,Lime,Vegetable,Nuwara Eliya,Wholesale,Central,Off-Season,0,0,1.6,0.842,210.53
2023-03-06,2023,3,10,1,65,Lime,Vegetable,Colombo Local,Retail,Western,Off-Season,0,0,1.6,0.842,315.16
2023-03-06,2023,3,10,1,65,Leeks,Vegetable,Manning Market,Wholesale,Western,Off-Season,0,0,1.6,0.842,138.58
2023-03-06,2023,3,10,1,65,Leeks,Vegetable,Dambulla,Wholesale,Central,Off-Season,0,0,1.6,0.842,118.84
2023-03-06,2023,3,10,1,65,Leeks,Vegetable,Narahenpita,Retail,Western,Off-Season,0,0,1.6,0.842,176.91
2023-03-06,2023,3,10,1,65,Leeks,Vegetable,Nuwara Eliya,Wholesale,Central,Off-Season,0,0,1.6,0.842,151.38
2023-03-06,2023,3,10,1,65,Leeks,Vegetable,Colombo Local,Retail,Western,Off-Season,0,0,1.6,0.842,225.97
2023-03-06,2023,3,10,1,65,Capsicum,Vegetable,Manning Market,Wholesale,Western,Off-Season,0,0,1.6,0.75,293.83
2023-03-06,2023,3,10,1,65,Capsicum,Vegetable,Dambulla,Wholesale,Central,Off-Season,0,0,1.6,0.75,242.63
2023-03-06,2023,3,10,1,65,Capsicum,Vegetable,Narahenpita,Retail,Western,Off-Season,0,0,1.6,0.75,332.81
2023-03-06,2023,3,10,1,65,Capsicum,Vegetable,Nuwara Eliya,Wholesale,Central,Off-Season,0,0,1.6,0.75,291.92
2023-03-06,2023,3,10,1,65,Capsicum,Vegetable,Colombo Local,Retail,Western,Off-Season,0,0,1.6,0.75,472.08
2023-03-06,2023,3,10,1,65,Bitter Gourd,Vegetable,Manning Market,Wholesale,Western,Off-Season,0,0,1.6,1.025,147.99
2023-03-06,2023,3,10,1,65,Bitter Gourd,Vegetable,Dambulla,Wholesale,Central,Off-Season,0,0,1.6,1.025,131.0
2023-03-06,2023,3,10,1,65,Bitter Gourd,Vegetable,Narahenpita,Retail,Western,Off-Season,0,0,1.6,1.025,207.86
2023-03-06,2023,3,10,1,65,Bitter Gourd,Vegetable,Nuwara Eliya,Wholesale,Central,Off-Season,0,0,1.6,1.025,161.34
2023-03-06,2023,3,10,1,65,Bitter Gourd,Vegetable,Colombo Local,Retail,Western,Off-Season,0,0,1.6,1.025,220.57
2023-03-06,2023,3,10,1,65,Mango,Fruit,Manning Market,Wholesale,Western,Off-Season,0,0,1.6,0.842,206.1
2023-03-06,2023,3,10,1,65,Mango,Fruit,Dambulla,Wholesale,Central,Off-Season,0,0,1.6,0.842,175.47
2023-03-06,2023,3,10,1,65,Mango,Fruit,Narahenpita,Retail,Western,Off-Season,0,0,1.6,0.842,232.67
2023-03-06,2023,3,10,1,65,Mango,Fruit,Nuwara Eliya,Wholesale,Central,Off-Season,0,0,1.6,0.842,151.42
2023-03-06,2023,3,10,1,65,Mango,Fruit,Colombo Local,Retail,Western,Off-Season,0,0,1.6,0.842,265.83
2023-03-06,2023,3,10,1,65,Papaya,Fruit,Manning Market,Wholesale,Western,Off-Season,0,0,1.6,0.75,106.64
2023-03-06,2023,3,10,1,65,Papaya,Fruit,Dambulla,Wholesale,Central,Off-Season,0,0,1.6,0.75,78.08
2023-03-06,2023,3,10,1,65,Papaya,Fruit,Narahenpita,Retail,Western,Off-Season,0,0,1.6,0.75,119.24
2023-03-06,2023,3,10,1,65,Papaya,Fruit,Nuwara Eliya,Wholesale,Central,Off-Season,0,0,1.6,0.75,80.65
2023-03-06,2023,3,10,1,65,Papaya,Fruit,Colombo Local,Retail,Western,Off-Season,0,0,1.6,0.75,132.95
2023-03-06,2023,3,10,1,65,Banana,Fruit,Manning Market,Wholesale,Western,Off-Season,0,0,1.6,0.933,119.43
2023-03-06,2023,3,10,1,65,Banana,Fruit,Dambulla,Wholesale,Central,Off-Season,0,0,1.6,0.933,87.53
2023-03-06,2023,3,10,1,65,Banana,Fruit,Narahenpita,Retail,Western,Off-Season,0,0,1.6,0.933,129.01
2023-03-06,2023,3,10,1,65,Banana,Fruit,Nuwara Eliya,Wholesale,Central,Off-Season,0,0,1.6,0.933,94.3
2023-03-06,2023,3,10,1,65,Banana,Fruit,Colombo Local,Retail,Western,Off-Season,0,0,1.6,0.933,161.7
2023-03-06,2023,3,10,1,65,Pineapple,Fruit,Manning Market,Wholesale,Western,Off-Season,0,0,1.6,0.842,154.56
2023-03-06,2023,3,10,1,65,Pineapple,Fruit,Dambulla,Wholesale,Central,Off-Season,0,0,1.6,0.842,120.83
2023-03-06,2023,3,10,1,65,Pineapple,Fruit,Narahenpita,Retail,Western,Off-Season,0,0,1.6,0.842,203.07
2023-03-06,2023,3,10,1,65,Pineapple,Fruit,Nuwara Eliya,Wholesale,Central,Off-Season,0,0,1.6,0.842,147.24
2023-03-06,2023,3,10,1,65,Pineapple,Fruit,Colombo Local,Retail,Western,Off-Season,0,0,1.6,0.842,235.88
2023-03-06,2023,3,10,1,65,Watermelon,Fruit,Manning Market,Wholesale,Western,Off-Season,0,0,1.6,0.75,79.05
2023-03-06,2023,3,10,1,65,Watermelon,Fruit,Dambulla,Wholesale,Central,Off-Season,0,0,1.6,0.75,53.88
2023-03-06,2023,3,10,1,65,Watermelon,Fruit,Narahenpita,Retail,Western,Off-Season,0,0,1.6,0.75,86.94
2023-03-06,2023,3,10,1,65,Watermelon,Fruit,Nuwara Eliya,Wholesale,Central,Off-Season,0,0,1.6,0.75,62.54
2023-03-06,2023,3,10,1,65,Watermelon,Fruit,Colombo Local,Retail,Western,Off-Season,0,0,1.6,0.75,105.59
2023-03-06,2023,3,10,1,65,Avocado,Fruit,Manning Market,Wholesale,Western,Off-Season,0,0,1.6,1.117,326.46
2023-03-06,2023,3,10,1,65,Avocado,Fruit,Dambulla,Wholesale,Central,Off-Season,0,0,1.6,1.117,288.85
2023-03-06,2023,3,10,1,65,Avocado,Fruit,Narahenpita,Retail,Western,Off-Season,0,0,1.6,1.117,450.01
2023-03-06,2023,3,10,1,65,Avocado,Fruit,Nuwara Eliya,Wholesale,Central,Off-Season,0,0,1.6,1.117,344.67
2023-03-06,2023,3,10,1,65,Avocado,Fruit,Colombo Local,Retail,Western,Off-Season,0,0,1.6,1.117,513.21
2023-03-06,2023,3,10,1,65,Passion Fruit,Fruit,Manning Market,Wholesale,Western,Off-Season,0,0,1.6,1.025,490.83
2023-03-06,2023,3,10,1,65,Passion Fruit,Fruit,Dambulla,Wholesale,Central,Off-Season,0,0,1.6,1.025,437.17
2023-03-06,2023,3,10,1,65,Passion Fruit,Fruit,Narahenpita,Retail,Western,Off-Season,0,0,1.6,1.025,586.26
2023-03-06,2023,3,10,1,65,Passion Fruit,Fruit,Nuwara Eliya,Wholesale,Central,Off-Season,0,0,1.6,1.025,371.72
2023-03-06,2023,3,10,1,65,Passion Fruit,Fruit,Colombo Local,Retail,Western,Off-Season,0,0,1.6,1.025,601.55
2023-03-06,2023,3,10,1,65,Guava,Fruit,Manning Market,Wholesale,Western,Off-Season,0,0,1.6,1.208,151.48
2023-03-06,2023,3,10,1,65,Guava,Fruit,Dambulla,Wholesale,Central,Off-Season,0,0,1.6,1.208,142.28
2023-03-06,2023,3,10,1,65,Guava,Fruit,Narahenpita,Retail,Western,Off-Season,0,0,1.6,1.208,221.49
2023-03-06,2023,3,10,1,65,Guava,Fruit,Nuwara Eliya,Wholesale,Central,Off-Season,0,0,1.6,1.208,166.25
2023-03-06,2023,3,10,1,65,Guava,Fruit,Colombo Local,Retail,Western,Off-Season,0,0,1.6,1.208,243.81
2023-03-13,2023,3,11,1,72,Tomato,Vegetable,Manning Market,Wholesale,Western,Off-Season,0,0,1.6,0.933,114.32
2023-03-13,2023,3,11,1,72,Tomato,Vegetable,Dambulla,Wholesale,Central,Off-Season,0,0,1.6,0.933,100.33
2023-03-13,2023,3,11,1,72,Tomato,Vegetable,Narahenpita,Retail,Western,Off-Season,0,0,1.6,0.933,144.4
2023-03-13,2023,3,11,1,72,Tomato,Vegetable,Nuwara Eliya,Wholesale,Central,Off-Season,0,0,1.6,0.933,118.29
2023-03-13,2023,3,11,1,72,Tomato,Vegetable,Colombo Local,Retail,Western,Off-Season,0,0,1.6,0.933,159.0
2023-03-13,2023,3,11,1,72,Carrot,Vegetable,Manning Market,Wholesale,Western,Off-Season,0,0,1.6,0.842,120.7
2023-03-13,2023,3,11,1,72,Carrot,Vegetable,Dambulla,Wholesale,Central,Off-Season,0,0,1.6,0.842,124.49
2023-03-13,2023,3,11,1,72,Carrot,Vegetable,Narahenpita,Retail,Western,Off-Season,0,0,1.6,0.842,182.1
2023-03-13,2023,3,11,1,72,Carrot,Vegetable,Nuwara Eliya,Wholesale,Central,Off-Season,0,0,1.6,0.842,100.08
2023-03-13,2023,3,11,1,72,Carrot,Vegetable,Colombo Local,Retail,Western,Off-Season,0,0,1.6,0.842,199.01
2023-03-13,2023,3,11,1,72,Cabbage,Vegetable,Manning Market,Wholesale,Western,Off-Season,0,0,1.6,0.933,84.41
2023-03-13,2023,3,11,1,72,Cabbage,Vegetable,Dambulla,Wholesale,Central,Off-Season,0,0,1.6,0.933,73.54
2023-03-13,2023,3,11,1,72,Cabbage,Vegetable,Narahenpita,Retail,Western,Off-Season,0,0,1.6,0.933,117.79
2023-03-13,2023,3,11,1,72,Cabbage,Vegetable,Nuwara Eliya,Wholesale,Central,Off-Season,0,0,1.6,0.933,84.75
2023-03-13,2023,3,11,1,72,Cabbage,Vegetable,Colombo Local,Retail,Western,Off-Season,0,0,1.6,0.933,128.56
2023-03-13,2023,3,11,1,72,Beans,Vegetable,Manning Market,Wholesale,Western,Off-Season,0,0,1.6,1.025,196.02
2023-03-13,2023,3,11,1,72,Beans,Vegetable,Dambulla,Wholesale,Central,Off-Season,0,0,1.6,1.025,160.59
2023-03-13,2023,3,11,1,72,Beans,Vegetable,Narahenpita,Retail,Western,Off-Season,0,0,1.6,1.025,262.33
2023-03-13,2023,3,11,1,72,Beans,Vegetable,Nuwara Eliya,Wholesale,Central,Off-Season,0,0,1.6,1.025,175.26
2023-03-13,2023,3,11,1,72,Beans,Vegetable,Colombo Local,Retail,Western,Off-Season,0,0,1.6,1.025,303.95
2023-03-13,2023,3,11,1,72,Brinjal,Vegetable,Manning Market,Wholesale,Western,Off-Season,0,0,1.6,0.75,115.18
2023-03-13,2023,3,11,1,72,Brinjal,Vegetable,Dambulla,Wholesale,Central,Off-Season,0,0,1.6,0.75,80.49
2023-03-13,2023,3,11,1,72,Brinjal,Vegetable,Narahenpita,Retail,Western,Off-Season,0,0,1.6,0.75,134.55
2023-03-13,2023,3,11,1,72,Brinjal,Vegetable,Nuwara Eliya,Wholesale,Central,Off-Season,0,0,1.6,0.75,97.79
2023-03-13,2023,3,11,1,72,Brinjal,Vegetable,Colombo Local,Retail,Western,Off-Season,0,0,1.6,0.75,167.12
2023-03-13,2023,3,11,1,72,Snake Gourd,Vegetable,Manning Market,Wholesale,Western,Off-Season,0,0,1.6,1.025,127.15
2023-03-13,2023,3,11,1,72,Snake Gourd,Vegetable,Dambulla,Wholesale,Central,Off-Season,0,0,1.6,1.025,94.11
2023-03-13,2023,3,11,1,72,Snake Gourd,Vegetable,Narahenpita,Retail,Western,Off-Season,0,0,1.6,1.025,141.07
2023-03-13,2023,3,11,1,72,Snake Gourd,Vegetable,Nuwara Eliya,Wholesale,Central,Off-Season,0,0,1.6,1.025,94.03
2023-03-13,2023,3,11,1,72,Snake Gourd,Vegetable,Colombo Local,Retail,Western,Off-Season,0,0,1.6,1.025,162.93
2023-03-13,2023,3,11,1,72,Pumpkin,Vegetable,Manning Market,Wholesale,Western,Off-Season,0,0,1.6,0.933,98.26
2023-03-13,2023,3,11,1,72,Pumpkin,Vegetable,Dambulla,Wholesale,Central,Off-Season,0,0,1.6,0.933,73.59
2023-03-13,2023,3,11,1,72,Pumpkin,Vegetable,Narahenpita,Retail,Western,Off-Season,0,0,1.6,0.933,95.62
2023-03-13,2023,3,11,1,72,Pumpkin,Vegetable,Nuwara Eliya,Wholesale,Central,Off-Season,0,0,1.6,0.933,68.84
2023-03-13,2023,3,11,1,72,Pumpkin,Vegetable,Colombo Local,Retail,Western,Off-Season,0,0,1.6,0.933,110.62
2023-03-13,2023,3,11,1,72,Green Chilli,Vegetable,Manning Market,Wholesale,Western,Off-Season,0,0,1.6,0.842,246.32
2023-03-13,2023,3,11,1,72,Green Chilli,Vegetable,Dambulla,Wholesale,Central,Off-Season,0,0,1.6,0.842,218.07
2023-03-13,2023,3,11,1,72,Green Chilli,Vegetable,Narahenpita,Retail,Western,Off-Season,0,0,1.6,0.842,360.48
2023-03-13,2023,3,11,1,72,Green Chilli,Vegetable,Nuwara Eliya,Wholesale,Central,Off-Season,0,0,1.6,0.842,261.5
2023-03-13,2023,3,11,1,72,Green Chilli,Vegetable,Colombo Local,Retail,Western,Off-Season,0,0,1.6,0.842,407.64
2023-03-13,2023,3,11,1,72,Lime,Vegetable,Manning Market,Wholesale,Western,Off-Season,0,0,1.6,0.842,255.24
2023-03-13,2023,3,11,1,72,Lime,Vegetable,Dambulla,Wholesale,Central,Off-Season,0,0,1.6,0.842,158.16
2023-03-13,2023,3,11,1,72,Lime,Vegetable,Narahenpita,Retail,Western,Off-Season,0,0,1.6,0.842,289.22
2023-03-13,2023,3,11,1,72,Lime,Vegetable,Nuwara Eliya,Wholesale,Central,Off-Season,0,0,1.6,0.842,214.29
2023-03-13,2023,3,11,1,72,Lime,Vegetable,Colombo Local,Retail,Western,Off-Season,0,0,1.6,0.842,342.97
2023-03-13,2023,3,11,1,72,Leeks,Vegetable,Manning Market,Wholesale,Western,Off-Season,0,0,1.6,0.842,160.19
2023-03-13,2023,3,11,1,72,Leeks,Vegetable,Dambulla,Wholesale,Central,Off-Season,0,0,1.6,0.842,126.52
2023-03-13,2023,3,11,1,72,Leeks,Vegetable,Narahenpita,Retail,Western,Off-Season,0,0,1.6,0.842,193.28
2023-03-13,2023,3,11,1,72,Leeks,Vegetable,Nuwara Eliya,Wholesale,Central,Off-Season,0,0,1.6,0.842,136.65
2023-03-13,2023,3,11,1,72,Leeks,Vegetable,Colombo Local,Retail,Western,Off-Season,0,0,1.6,0.842,203.82
2023-03-13,2023,3,11,1,72,Capsicum,Vegetable,Manning Market,Wholesale,Western,Off-Season,0,0,1.6,0.75,302.74
2023-03-13,2023,3,11,1,72,Capsicum,Vegetable,Dambulla,Wholesale,Central,Off-Season,0,0,1.6,0.75,290.46
2023-03-13,2023,3,11,1,72,Capsicum,Vegetable,Narahenpita,Retail,Western,Off-Season,0,0,1.6,0.75,387.36
2023-03-13,2023,3,11,1,72,Capsicum,Vegetable,Nuwara Eliya,Wholesale,Central,Off-Season,0,0,1.6,0.75,269.05
2023-03-13,2023,3,11,1,72,Capsicum,Vegetable,Colombo Local,Retail,Western,Off-Season,0,0,1.6,0.75,418.94
2023-03-13,2023,3,11,1,72,Bitter Gourd,Vegetable,Manning Market,Wholesale,Western,Off-Season,0,0,1.6,1.025,171.7
2023-03-13,2023,3,11,1,72,Bitter Gourd,Vegetable,Dambulla,Wholesale,Central,Off-Season,0,0,1.6,1.025,118.86
2023-03-13,2023,3,11,1,72,Bitter Gourd,Vegetable,Narahenpita,Retail,Western,Off-Season,0,0,1.6,1.025,224.29
